id,yield
15110,5504.205313406991
15111,6315.884098711384
15112,4037.452974294004
15113,7297.963274199327
15114,7352.957093724716
15115,5581.772503384874
15116,8286.258084269126
15117,8245.913548130378
15118,8238.960539107267
15119,5642.940479971015
15120,4245.690818658011
15121,6660.9258308099525
15122,7592.860330355859
15123,7342.991946206839
15124,5267.549944398032
15125,4072.059228930569
15126,7341.354710108501
15127,7077.84456352241
15128,6189.8852173813575
15129,4290.898276337714
15130,8136.212233115153
15131,5528.702931376952
15132,3694.2167835385253
15133,7851.450111672624
15134,7368.031678968068
15135,6196.003127253663
15136,3829.8161455418017
15137,7259.178209887342
15138,6984.252430995532
15139,6374.955697883672
15140,6731.302505673425
15141,6160.170985713148
15142,5591.538321439374
15143,5603.128193520517
15144,6626.854141889221
15145,7524.682860705715
15146,6885.943225627332
15147,7283.7580053016245
15148,4877.495862396148
15149,6401.11024927333
15150,6733.083871982294
15151,7557.772506783947
15152,3674.391910749771
15153,4123.586896749891
15154,6553.43151148655
15155,4884.4172737871595
15156,6786.554498224908
15157,5468.547086617522
15158,4080.6776169290665
15159,7528.955383456385
15160,6548.827051608568
15161,3794.708202349345
15162,5525.904918178309
15163,6424.335862751901
15164,6596.756675429367
15165,4904.57836734041
15166,5838.709535592552
15167,8095.730653845422
15168,6087.484382468594
15169,5530.783782897926
15170,6144.140577093861
15171,6646.221151208302
15172,5509.9743953433335
15173,5091.73332401623
15174,4664.261095449251
15175,6923.731002451918
15176,7552.273885559606
15177,5131.953894659109
15178,5912.196994104001
15179,6420.684431740027
15180,6698.604991227538
15181,7490.748686167428
15182,5918.814992202444
15183,4796.814809593961
15184,6293.321867623856
15185,5698.040786314572
15186,4353.349556706124
15187,3422.293170234406
15188,7220.761391663855
15189,5526.736946209729
15190,7235.108505561928
15191,2756.9000326619052
15192,5628.265002823013
15193,4795.952631847512
15194,6587.478045270892
15195,5749.412883844532
15196,5860.988567209077
15197,7588.445002191041
15198,5612.43127855346
15199,6491.456498970333
15200,5828.28906165181
15201,4722.492970484027
15202,6640.009187302653
15203,4736.094642667999
15204,4884.26072067315
15205,6521.3740249771545
15206,8430.258566987202
15207,3795.1613585690393
15208,8735.190736246883
15209,5745.6408107686375
15210,6149.276227279862
15211,5702.1818957481555
15212,6846.4488842010705
15213,5608.960067363671
15214,7874.8474421964
15215,7139.810408357854
15216,5876.322373021029
15217,8307.664855446366
15218,6744.633688562643
15219,7300.6307469581325
15220,4683.331659226877
15221,4117.927955157122
15222,3850.13487454369
15223,6526.794651085895
15224,3798.278350450546
15225,7424.849383964457
15226,7334.099505849317
15227,7267.2995642096885
15228,7534.31471500795
15229,6947.420231268183
15230,6936.182265475302
15231,6124.495772248927
15232,8087.195054335936
15233,4978.950477986397
15234,3788.235745651328
15235,4040.75900136235
15236,7449.869000950295
15237,5548.17211771228
15238,4201.383093591174
15239,5563.500890657757
15240,6375.653090433033
15241,2741.877038120101
15242,6197.970037688298
15243,3448.372761558314
15244,6919.521325943241
15245,6165.543204068634
15246,7727.724261154723
15247,6308.283607233347
15248,6576.777735196213
15249,5784.8003286654675
15250,7534.462415381991
15251,6380.474883417882
15252,5909.201984622742
15253,7758.60190756744
15254,5530.045069020973
15255,5348.138832355702
15256,4089.3456780208935
15257,3890.958798753408
15258,5582.738214652817
15259,4688.515325745363
15260,4644.399450864758
15261,7503.43338428767
15262,6119.2644815624835
15263,5840.305516494827
15264,7346.101187600935
15265,4264.171911878369
15266,5521.24129804362
15267,5793.8020423572225
15268,6139.78630050449
15269,6448.563391123806
15270,3443.825063372946
15271,5800.642011488519
15272,5159.822832726037
15273,8145.292427617581
15274,6574.205026003894
15275,4037.921490980889
15276,6689.702259198606
15277,4177.449057184496
15278,2527.4211015108376
15279,6215.658250869681
15280,7559.494361455714
15281,6474.955369711494
15282,6501.809965811385
15283,4858.8072523520195
15284,7566.681346103315
15285,6371.740180036541
15286,7063.212494207277
15287,3783.3822064294445
15288,6805.394485275321
15289,4345.62270788603
15290,6705.0213075046295
15291,5962.956174153451
15292,4674.996004980238
15293,8244.99417148583
15294,6646.675807118324
15295,5415.2065518290765
15296,4156.229109909058
15297,5748.8793359176125
15298,8235.147372740466
15299,8066.382665310938
15300,6958.040391211391
15301,4756.293409679568
15302,5787.159778820903
15303,4026.1576631845182
15304,7515.3167588298165
15305,7034.035237514981
15306,5915.636568755816
15307,6191.331744853725
15308,5648.617546661359
15309,6468.835233282647
15310,6522.017052644103
15311,5755.7656527076915
15312,5759.855149500161
15313,7165.566169376038
15314,5370.16351330678
15315,5799.443791149322
15316,4972.848997773887
15317,6423.4877768130045
15318,6822.3660083652
15319,4998.62613295102
15320,7338.085002257569
15321,6793.769556530156
15322,6243.402597695998
15323,6000.475649119255
15324,7313.489847923627
15325,7845.9264593039525
15326,4161.873177025265
15327,5081.946692916367
15328,5605.215239318955
15329,4984.319257523227
15330,5523.898822072362
15331,7513.369952523089
15332,5523.905674452355
15333,5280.4998380738525
15334,8175.4054973442135
15335,5351.011377094385
15336,7377.48614769552
15337,5050.557433055428
15338,5350.635684372597
15339,7557.410094365599
15340,5873.0794180022895
15341,5651.411061517723
15342,5594.977251876051
15343,5404.481600210639
15344,6635.707723623553
15345,4285.298949620869
15346,6208.915639852686
15347,6518.785538722797
15348,6793.453647998394
15349,6560.1462684371
15350,4793.416236800694
15351,5443.819690405344
15352,5125.039704377003
15353,6156.2414818750285
15354,7306.5557339759525
15355,6510.3995886654375
15356,8288.399544491811
15357,6202.76693744285
15358,6807.321358419688
15359,5043.817352699472
15360,5479.653052876955
15361,5582.241500950405
15362,5298.053397548631
15363,7174.191377153386
15364,5580.122894386375
15365,6811.917119724235
15366,5600.2978933624245
15367,6411.092583000322
15368,4836.062339388261
15369,4054.7553612481206
15370,5035.95257626781
15371,4225.031907294607
15372,5123.566274284147
15373,6789.867094960642
15374,7027.741230725396
15375,6768.2168174969465
15376,6997.732538831933
15377,4275.506460035602
15378,5865.830964788546
15379,5571.525280684222
15380,7116.701421639007
15381,6151.104129759096
15382,4260.629435954458
15383,7357.33682116981
15384,3343.6597734667353
15385,6267.249980357454
15386,6046.0675679843835
15387,6862.734899130301
15388,8196.417756713314
15389,7380.679172065943
15390,6902.085010247552
15391,6161.748848091706
15392,5027.423689268644
15393,4258.825088873918
15394,5914.787999350796
15395,4940.6694703680705
15396,6533.518723524777
15397,6750.592174135631
15398,7761.654711616028
15399,6751.17003255129
15400,4580.175827277253
15401,6424.093020523096
15402,6545.330275624431
15403,4931.619092690757
15404,6945.76447559799
15405,5268.968982533912
15406,5015.088510758912
15407,5567.597333701806
15408,7000.769038678476
15409,8161.706749717695
15410,5019.532652897829
15411,8619.58223335991
15412,5055.80207173228
15413,5479.296701442547
15414,4644.820533096766
15415,5883.478973298199
15416,5950.913171145351
15417,6045.131484579208
15418,5932.079052683086
15419,6773.206145537795
15420,5351.68868265383
15421,8523.276373582738
15422,5779.416939008636
15423,5890.3778388904
15424,6152.73247758399
15425,6244.776578787413
15426,6799.606208466044
15427,8337.749745613093
15428,6162.411919880436
15429,7301.921136712728
15430,5866.960301559281
15431,5795.8986896234965
15432,7313.399158094868
15433,5498.3159336309
15434,5056.151559675703
15435,5431.5617591982555
15436,5792.607769165227
15437,5516.302746194701
15438,6175.766317592552
15439,5678.145743718624
15440,4344.858500076929
15441,3253.1610486061386
15442,5615.5308276735805
15443,5262.342347863815
15444,4289.273989333283
15445,4156.435011841778
15446,3858.812399607785
15447,6918.644949409062
15448,7298.440726719977
15449,5809.942268425153
15450,6883.758572090512
15451,8210.635656078566
15452,6306.002764230576
15453,6551.7992881401115
15454,6305.32369199582
15455,7072.862485407962
15456,5158.873091453314
15457,7533.587289446761
15458,7382.831161995275
15459,3396.942059432212
15460,6569.254755152059
15461,7050.759529298133
15462,6201.042485508007
15463,3487.1121083331363
15464,5288.879615709222
15465,3915.4878996037955
15466,6463.036941734261
15467,5387.590715203876
15468,7240.729396553787
15469,5047.272737382842
15470,5502.642624882171
15471,6904.253058320823
15472,4982.932066241073
15473,7224.574963359385
15474,4941.739313269389
15475,3395.7608614804667
15476,3480.3098131775237
15477,7068.575187941069
15478,5344.967434389065
15479,7300.078166447193
15480,7608.9935907200825
15481,4580.753760257432
15482,8253.059761622586
15483,6316.068450230666
15484,6594.566551762911
15485,6187.251040738897
15486,4724.498901993555
15487,7983.787217618448
15488,5749.837762251759
15489,7396.129649621054
15490,4776.014203220342
15491,7344.336812546658
15492,5570.327501616495
15493,4613.525924295478
15494,7212.8328284218
15495,6665.424217535047
15496,6978.505690029415
15497,4717.795955484352
15498,6558.225961898221
15499,4724.549910966722
15500,5532.689999360972
15501,6269.797101653217
15502,6135.741956664792
15503,6540.211631079944
15504,6222.980918875229
15505,7493.962627048203
15506,6865.697385390427
15507,6326.795272468659
15508,4242.959963608149
15509,6487.994238101939
15510,6975.8553172768325
15511,7313.594646958134
15512,3506.4616975038257
15513,7705.111663224208
15514,5581.592620793145
15515,8046.518422296343
15516,5499.906930469572
15517,2968.161468153168
15518,4640.855367324719
15519,6951.854147813023
15520,8314.102523860336
15521,6749.842517061256
15522,5724.767935208537
15523,7179.508983873813
15524,4588.265453696621
15525,4426.817278713115
15526,4624.939437245687
15527,4801.939716601601
15528,5099.515509122202
15529,6204.491766095552
15530,6880.598135207496
15531,5541.697427343342
15532,6249.9680941584975
15533,6311.129117665233
15534,5624.787576265497
15535,6841.855098432582
15536,4016.898784602232
15537,6972.43280460966
15538,4626.893411990757
15539,7480.945494333175
15540,5572.109614083844
15541,6184.652479555356
15542,5688.038958819281
15543,4591.624871211566
15544,5021.355690237514
15545,7514.823963882201
15546,6535.901503091251
15547,5636.486229756068
15548,6785.526878071338
15549,4019.532877900907
15550,5231.882517065641
15551,6390.83996600464
15552,7010.461175126749
15553,4778.417811132676
15554,5679.810889837828
15555,8250.462688760568
15556,5003.485508197575
15557,5468.500838393572
15558,7263.716648156809
15559,5867.389308957178
15560,7398.07848080757
15561,6705.986043047183
15562,6456.2859412632815
15563,4647.904725367975
15564,8168.483857065712
15565,6372.190937684973
15566,6303.095355128709
15567,3380.572648185785
15568,4197.051244404455
15569,6451.865806968896
15570,6157.00767336018
15571,4944.69896541974
15572,6756.892399327138
15573,8033.236419319102
15574,4395.771003577057
15575,5581.3162399118255
15576,6725.37413472005
15577,5439.118495713532
15578,5410.727355527992
15579,5051.299004577562
15580,7010.629371475275
15581,5511.93386366816
15582,6391.818287181024
15583,6519.341490469207
15584,6844.985046593627
15585,3761.3972110943287
15586,5669.641648849823
15587,6856.101778400675
15588,6829.747528440559
15589,6879.12330027779
15590,4146.913456802952
15591,6272.57428371581
15592,6428.9678273218915
15593,5027.708866435953
15594,5578.9392042768295
15595,8283.197573853462
15596,6166.304608019792
15597,7565.703853530526
15598,7280.26963774859
15599,5767.289376350156
15600,7580.112845257515
15601,6963.989152793093
15602,3640.482972245253
15603,5058.277175812114
15604,5565.685404099845
15605,4822.131569336738
15606,5423.636104750627
15607,3769.607658871706
15608,7886.420150522637
15609,5831.408402362664
15610,7681.266521125189
15611,5639.463320495637
15612,4704.728946065935
15613,5596.34521687
15614,6362.755156747661
15615,3500.4790308261836
15616,6342.637730973571
15617,6572.500339625327
15618,4896.160651018778
15619,6396.183545957021
15620,5384.63514728145
15621,5829.900328013782
15622,6505.7933904933725
15623,6355.530846226513
15624,7703.152953894682
15625,3812.800220263257
15626,7350.235863234272
15627,4308.666312644125
15628,8124.302189621658
15629,7517.261786620968
15630,5347.990082426115
15631,6961.89336436346
15632,8237.233741107735
15633,4602.841742652561
15634,4351.183476509745
15635,5565.288335253673
15636,5148.21935070406
15637,6204.32874423066
15638,7247.121120754039
15639,3498.7953066650825
15640,7292.7362058243325
15641,5468.176519975111
15642,5716.087710687322
15643,4355.031119166217
15644,7364.283567556347
15645,7539.625829793864
15646,6399.37189001318
15647,4935.426428676921
15648,6337.857941315419
15649,7439.018189330787
15650,6290.0388781153015
15651,6989.378074540033
15652,6656.290684319192
15653,6768.137461979357
15654,6580.428673934732
15655,3670.4751233041607
15656,6890.379304043463
15657,3655.2960589945224
15658,6436.521371980152
15659,7422.518910032926
15660,5019.427302042948
15661,5594.341565158829
15662,4186.317868806287
15663,5434.267292256997
15664,6314.3016949631265
15665,3939.948914169243
15666,6444.914926714591
15667,7737.4074338383825
15668,7592.6183212908445
15669,5538.1688688912345
15670,6941.156406284142
15671,5250.373881837063
15672,5253.033122346196
15673,6209.312778504891
15674,5565.350749324696
15675,5468.605594488674
15676,4358.948407394785
15677,5520.853506973941
15678,7511.4922839365945
15679,3925.906452385402
15680,5523.991928376755
15681,6551.902700258025
15682,8188.175670725788
15683,6376.779981901914
15684,6844.402193462736
15685,5740.498376402786
15686,5540.602544655068
15687,6618.72707833811
15688,5788.1988383203725
15689,4941.818809881616
15690,4804.029995686066
15691,5508.084208892499
15692,6153.666088099928
15693,6037.613205426542
15694,5732.734935330708
15695,7882.045773883532
15696,6242.287927144816
15697,4207.774230222744
15698,6722.96103778569
15699,2720.5569110235297
15700,5350.234469930623
15701,5321.312123348259
15702,6215.86921998604
15703,4770.707797689729
15704,6921.704942510909
15705,5411.788070721005
15706,3386.971165541026
15707,5090.527845209204
15708,5347.719393289417
15709,6522.836733495486
15710,7910.918275863839
15711,6188.874752159852
15712,7672.181476960208
15713,6859.672383929272
15714,5542.707515376049
15715,6398.0015234123275
15716,6227.3424255004265
15717,6230.835056472378
15718,7379.206008396046
15719,4280.0762830984995
15720,5333.523362576063
15721,7504.731332382037
15722,4634.811516975995
15723,7830.376857063363
15724,5601.965476997788
15725,5793.342602562752
15726,7404.412471295063
15727,5552.745240534029
15728,5998.24822225931
15729,6711.275046675528
15730,6491.451135225266
15731,6340.377982848169
15732,7700.578136329151
15733,6710.659870305679
15734,7324.07634793564
15735,6603.116958781853
15736,7327.6171854451695
15737,6543.650867864732
15738,3312.6432829130486
15739,6460.132837710576
15740,6659.287028874242
15741,4669.720274223149
15742,6961.245956844
15743,4558.978261882123
15744,6535.294126700034
15745,5592.325379774507
15746,4685.717772417205
15747,2779.7704491198037
15748,6306.588163658465
15749,3917.1332466015447
15750,5846.094410737574
15751,6665.610491991955
15752,5066.107105629602
15753,8105.897536047208
15754,6708.3313801778995
15755,7348.044678293641
15756,4860.838958535708
15757,5527.0071034921375
15758,8199.151031897889
15759,6152.283568947267
15760,5095.281256067683
15761,7150.718043192998
15762,6483.274851276203
15763,4892.958214904554
15764,5464.032057121609
15765,3695.0663579267675
15766,6434.74839144032
15767,4650.99460467541
15768,6530.728447839632
15769,5810.317269594027
15770,6884.2412998245945
15771,3378.3508357333476
15772,6451.80932930686
15773,7726.151545471925
15774,4244.283314389113
15775,7293.416148353202
15776,7373.1481112869915
15777,6719.023475326052
15778,4340.790478196254
15779,5799.671902295976
15780,7433.124262502197
15781,6166.067000716183
15782,6346.706254226268
15783,5557.3424149419325
15784,5286.862812754027
15785,5416.441066658982
15786,4883.908381144173
15787,5798.265817070276
15788,8117.694422130329
15789,4951.598438934745
15790,4071.999374169541
15791,6002.218374743626
15792,5585.428666823176
15793,4363.508353851817
15794,4293.371979766001
15795,6281.563275826722
15796,5470.665443179689
15797,7401.217062095461
15798,3990.09974820439
15799,6446.835634162883
15800,7313.94962571736
15801,6245.446294315977
15802,3392.4480488924746
15803,7331.939202410572
15804,6803.624290991119
15805,4596.760624251868
15806,7351.0833613243185
15807,5618.441368275865
15808,4328.843526547639
15809,4305.204895753699
15810,4379.890315311987
15811,6420.7065093150395
15812,7198.706692438806
15813,8612.937223096
15814,7418.919922487545
15815,5875.989733496663
15816,3518.1282435442363
15817,5590.1567353037935
15818,7193.747488449739
15819,4060.7313466116993
15820,5740.1904464442105
15821,6713.115989667958
15822,6484.710568599403
15823,4020.6258356520516
15824,6847.484869604541
15825,5708.487677366593
15826,6438.249494664138
15827,5005.66772240592
15828,8093.173982725399
15829,5583.93219789589
15830,6127.913631645057
15831,6535.926958436736
15832,5769.609577323039
15833,5436.981309103617
15834,6917.989568732174
15835,4239.428615915099
15836,6333.315007529153
15837,7307.194432851085
15838,4664.794427992763
15839,4177.585746436087
15840,5643.4008244227025
15841,7847.894049713857
15842,6184.93200857079
15843,6802.302028939715
15844,5824.995620614771
15845,3692.6854119354657
15846,6174.255228268715
15847,4586.523675521724
15848,3519.6278888879165
15849,8180.781075194059
15850,5597.157961072113
15851,7968.115206393904
15852,7305.864402635014
15853,5525.38879374265
15854,7537.193889356707
15855,6414.521621387571
15856,5510.616566568012
15857,3854.148043360289
15858,5595.665650478315
15859,8662.552084649233
15860,5783.153878434248
15861,3923.2981863492278
15862,4269.4535743028655
15863,5808.261846015808
15864,6660.268963653704
15865,5611.970896590884
15866,7348.470422064454
15867,4299.238015501322
15868,8270.632456859514
15869,7779.53561468912
15870,5416.183496477238
15871,4291.106161833199
15872,4807.167683137372
15873,8200.54324908798
15874,4832.559975776902
15875,7587.030257188123
15876,7293.73259074177
15877,6944.062325048159
15878,4236.90368486785
15879,6342.5166470843915
15880,4357.710874159741
15881,4841.8555041695145
15882,6617.232300665095
15883,6204.290000436109
15884,6362.015411360781
15885,4149.1607305645975
15886,8246.209260354271
15887,5060.569246320145
15888,7421.324865149332
15889,7615.816788225898
15890,6738.594821469814
15891,5802.082010224061
15892,5334.247188773939
15893,6356.271590802741
15894,3021.0342199856477
15895,7364.03435172217
15896,4657.227642934208
15897,3650.477663587533
15898,4608.67494735528
15899,5889.265575054898
15900,3934.331040928373
15901,7850.924946882662
15902,6243.458175072107
15903,5544.617230029292
15904,6482.060060545113
15905,4332.266604790868
15906,7240.139885000538
15907,3905.191154867926
15908,7341.696344259129
15909,5652.5590621696565
15910,5629.691544096982
15911,4086.5706527582256
15912,5338.794640449155
15913,6346.420024232657
15914,7438.130583702861
15915,7241.169385958742
15916,3174.053949986737
15917,5971.928196858636
15918,6206.28285142489
15919,6198.686078917284
15920,6933.884837972189
15921,7492.750129443479
15922,6177.253110104096
15923,5148.64634248033
15924,4093.819292739443
15925,4925.286863021384
15926,6711.142278604069
15927,6139.2109755506835
15928,6810.026275997101
15929,7864.85243389005
15930,4031.0365987721293
15931,6509.931711480147
15932,4002.419644923018
15933,6134.875325061428
15934,6797.657384157453
15935,4589.090290689401
15936,4338.816676703747
15937,7373.406416261965
15938,6701.916558241299
15939,6503.030205486589
15940,6993.502975145307
15941,8199.394933052301
15942,3808.9533036088237
15943,7822.812093314181
15944,7304.377115624912
15945,8227.319823926107
15946,4435.10567941893
15947,4692.908565462874
15948,6585.0941224410835
15949,6415.664573848759
15950,7741.261735009142
15951,8710.983439820686
15952,7229.404434298457
15953,4205.662874582545
15954,7393.384890691633
15955,5486.611474349296
15956,5517.339824748142
15957,7323.427289949722
15958,6125.99037203277
15959,5757.222125654964
15960,6330.0602921207965
15961,7223.373442703079
15962,7391.215918321459
15963,6059.285218372536
15964,6450.278266074472
15965,7256.185265317805
15966,6684.876311770555
15967,4609.0723148711595
15968,3409.3323053287227
15969,4390.637592839052
15970,4459.763698032473
15971,5798.209489892395
15972,4325.047198177763
15973,5098.686270374754
15974,5456.363790067473
15975,5220.328006871891
15976,8742.094131136611
15977,6788.590150363785
15978,5591.151577379118
15979,7482.578360332083
15980,7078.484114832112
15981,6729.184023162508
15982,5783.100875630198
15983,6898.363706180283
15984,7534.98110375357
15985,5461.949935346109
15986,6326.818066937475
15987,6236.867933165909
15988,6531.080476372503
15989,6841.445181078542
15990,4198.204724499913
15991,3806.709016890092
15992,7855.74163585907
15993,7796.725952596522
15994,4273.413968853258
15995,4266.433899134426
15996,4810.3462599487975
15997,5029.699387980598
15998,5656.776586150863
15999,3703.88250581385
16000,4630.99073762559
16001,5919.33281420334
16002,6811.925877772709
16003,8187.598566070962
16004,6431.808266138606
16005,5092.33883253866
16006,7496.6670333266175
16007,4345.785187984315
16008,5587.264384319275
16009,7869.709591164311
16010,3511.7746661778665
16011,7548.656139589161
16012,5601.327281255073
16013,8375.059045347
16014,6225.607713506105
16015,6177.675920897021
16016,6816.336859428328
16017,4952.459961101702
16018,4711.413995775343
16019,7630.427149077792
16020,7114.844891626017
16021,5230.945436919398
16022,6750.51611857715
16023,6615.131860877583
16024,4807.932574932656
16025,8127.276420542697
16026,6166.23437350718
16027,3395.0204783051977
16028,6346.088742951603
16029,4874.642915050678
16030,5857.792410070674
16031,6900.196926846487
16032,6319.47104987817
16033,4071.198804999998
16034,5625.44632891804
16035,7292.073758573515
16036,5545.198368823756
16037,5619.629042949296
16038,6214.252851997246
16039,5471.412320634962
16040,7884.207461010468
16041,6360.84064096612
16042,6105.415483988216
16043,6746.4211774078285
16044,4896.484158998885
16045,6139.901369948242
16046,4683.6272468231855
16047,6133.141586271831
16048,7606.749762256176
16049,4264.191635405168
16050,6179.034724274229
16051,6831.77755285953
16052,6249.973750329004
16053,6705.336179897927
16054,6749.905638820664
16055,5525.779029110986
16056,8258.375806925958
16057,5790.358510689712
16058,7703.073295014193
16059,7053.830426943231
16060,7342.127998798254
16061,5516.036604866233
16062,3343.444332958002
16063,5827.945461493241
16064,3452.881824500102
16065,5683.996919159038
16066,6543.324414721919
16067,7553.434164652483
16068,5023.963916737075
16069,4258.593170347597
16070,4054.2387071430194
16071,6183.836249814601
16072,5546.520468721005
16073,6747.999996658729
16074,4094.233060473664
16075,6175.747185627808
16076,5494.131606035148
16077,3946.14072135817
16078,7263.6479497514965
16079,3675.5313878398233
16080,4676.260997809252
16081,7990.271140609228
16082,4046.7137812094006
16083,5623.059910469417
16084,5523.966042091563
16085,6820.120128047947
16086,7303.079948071919
16087,6449.2831815297395
16088,5454.5591309712945
16089,6928.158363556957
16090,4796.093859935542
16091,5365.427679771223
16092,5339.260669460111
16093,7390.949474365251
16094,7445.748375823744
16095,7198.9910879234385
16096,5489.975472813547
16097,4111.428894040585
16098,6306.76252613626
16099,7842.361607782247
16100,7193.893434341109
16101,7777.401785983702
16102,6171.69023697153
16103,4079.50740282846
16104,5094.130520432255
16105,8196.882733174896
16106,7057.839691123108
16107,6820.905551550633
16108,7504.269705124921
16109,4797.926881577272
16110,6653.128339155832
16111,7060.463730569882
16112,8294.267345317216
16113,2681.938272942741
16114,6124.7590268319855
16115,7306.684193692057
16116,4556.800614108331
16117,6551.832087871152
16118,7765.8712049645055
16119,4103.592780934357
16120,6590.492506550914
16121,6823.261259615145
16122,5365.538059722864
16123,4634.563614164991
16124,6961.596596907315
16125,6170.8144221618495
16126,6420.262790668778
16127,4345.80334316643
16128,4131.115823358608
16129,7213.808120872951
16130,6299.1151951882275
16131,5519.338398070808
16132,8584.70104636169
16133,4285.274035827396
16134,2511.122744645099
16135,5453.107553278474
16136,6161.859465733036
16137,6842.248398512825
16138,6303.350687193094
16139,6535.864633948888
16140,4293.432948702785
16141,8206.155170781176
16142,7363.95444954095
16143,6149.486495962792
16144,4032.372950226891
16145,3169.6403450317976
16146,5878.0567533087715
16147,7319.899622330469
16148,6143.009536026007
16149,5367.008737899256
16150,5167.7778023068895
16151,5465.387362934003
16152,6041.767323298778
16153,6504.220260277066
16154,5573.301132596518
16155,6610.324423500683
16156,5775.1548033642
16157,5617.144708085021
16158,3251.4284467614393
16159,6204.0728791334595
16160,5776.619728327103
16161,7110.78810777042
16162,8364.632140977514
16163,7387.753528673751
16164,7322.068420109898
16165,7140.023309100357
16166,6988.349043219334
16167,5536.890179673571
16168,7268.507065476739
16169,8219.633300316604
16170,4995.9189948324765
16171,5738.999272826185
16172,5782.359028983002
16173,5734.421095703639
16174,5703.2812401989795
16175,3705.672370696112
16176,6811.488245617579
16177,7549.143503252617
16178,5775.813279624939
16179,7975.5184792259215
16180,3473.735325903218
16181,6691.421476050401
16182,5885.400764322092
16183,6154.727480051737
16184,6892.998252053562
16185,6902.992588005428
16186,6279.4703880620855
16187,6295.4252798624975
16188,6649.819770262503
16189,5845.4064086838
16190,6168.442617026995
16191,5841.326290234465
16192,6179.837989559713
16193,5062.701008348666
16194,5564.5008328745
16195,6936.989406292693
16196,6912.563329840707
16197,5165.214033433606
16198,6681.4503347417685
16199,4838.220763165322
16200,5059.0255734169405
16201,6294.074789426626
16202,6795.791708999205
16203,5102.720960631166
16204,3814.8877453155637
16205,6735.032280129462
16206,5279.611067440825
16207,6838.088347005078
16208,4170.33174276809
16209,7373.594585916417
16210,8142.533065587339
16211,7206.611676993197
16212,3973.5781553325637
16213,6867.812077773447
16214,7580.941680697036
16215,5740.625517112549
16216,7291.73678884561
16217,5764.790134439895
16218,5929.018100072711
16219,6565.086631690278
16220,5120.2675771251015
16221,6174.5505797119595
16222,7304.623983233265
16223,5805.117779307279
16224,4016.9019637678443
16225,6354.305047730142
16226,6291.386942632673
16227,5768.335333257739
16228,5956.470695177909
16229,8141.474654480437
16230,7512.896424393106
16231,7537.997494746801
16232,5298.252210306287
16233,5887.921152317704
16234,6177.266059849428
16235,5161.223103355639
16236,4069.8188579756206
16237,7417.441810381194
16238,5583.890417166384
16239,8237.444837267969
16240,4895.662222123422
16241,5243.495926243277
16242,7497.797770428009
16243,4407.323776920848
16244,5540.670563785372
16245,6747.075309411087
16246,3440.9316091653345
16247,6530.172018795774
16248,5606.001929672182
16249,3485.697681679728
16250,5284.051371850212
16251,5522.322455179144
16252,5876.763584041312
16253,7326.663276550134
16254,6530.29184554081
16255,5621.14647771669
